agmerra_0001_217_DZA_NF	generated from NASA GISS AgMERRA NetCDF4
0.1250 35.8750
month day year tmax tmin solar rain rh wind
3 25 1981 29.900 14.600 265.046 0.000 29.200 1.900
3 26 1981 26.500 14.900 247.685 0.000 31.300 2.300
3 27 1981 26.100 14.100 228.009 0.000 34.800 0.800
3 28 1981 23.400 14.500 210.648 0.400 49.300 2.500
3 29 1981 21.100 13.000 221.065 0.000 46.000 5.200
3 30 1981 17.700 10.900 193.287 1.600 48.300 5.700
3 31 1981 19.300 12.100 223.380 2.500 57.100 5.500
4 1 1981 18.500 12.800 188.657 0.000 50.500 6.000
4 2 1981 20.300 12.000 177.083 0.000 40.500 3.500
4 3 1981 17.100 12.200 177.083 1.200 57.700 4.700
4 4 1981 20.000 11.900 215.278 0.000 49.100 1.300
4 5 1981 24.700 12.300 255.787 0.000 24.500 3.000
4 6 1981 21.900 13.600 215.278 0.000 43.100 2.100
4 7 1981 30.200 13.400 196.759 0.000 17.900 1.300
4 8 1981 29.200 14.600 172.454 0.000 25.900 0.800
4 9 1981 25.500 15.700 64.815 0.000 38.900 2.000
4 10 1981 31.800 15.700 188.657 0.000 19.400 2.700
4 11 1981 24.000 14.200 234.954 0.000 40.600 1.800
4 12 1981 22.100 14.100 219.907 0.000 50.200 2.500
4 13 1981 22.400 13.500 232.639 0.000 45.200 1.700
4 14 1981 23.500 13.700 262.731 0.000 37.500 1.500
4 15 1981 24.300 14.700 123.843 14.500 48.600 3.300
4 16 1981 19.000 13.000 233.796 7.500 50.100 3.000
4 17 1981 17.900 12.200 261.574 0.000 47.500 4.500
4 18 1981 21.700 12.500 253.472 0.000 43.200 1.200
4 19 1981 22.200 14.100 175.926 0.000 42.700 0.800
4 20 1981 23.800 13.500 292.824 0.000 31.900 2.400
4 21 1981 17.000 13.200 87.963 1.900 62.900 2.900
4 22 1981 15.800 12.400 141.204 0.000 45.700 2.000
4 23 1981 20.000 10.000 289.352 0.000 35.800 2.700
4 24 1981 20.900 12.800 284.722 0.000 44.200 3.400
4 25 1981 20.100 13.100 174.769 0.000 46.700 3.700
4 26 1981 18.000 11.700 230.324 2.800 41.000 4.000
4 27 1981 19.700 11.000 267.361 2.300 38.900 2.700
4 28 1981 17.200 12.300 194.444 4.400 60.100 3.600
4 29 1981 21.300 13.700 201.389 0.000 55.500 5.400
4 30 1981 19.600 12.700 234.954 1.600 56.100 3.200
5 1 1981 15.500 12.400 57.870 3.200 68.900 3.300
5 2 1981 21.700 12.000 271.991 0.000 47.100 5.500
5 3 1981 20.700 14.100 296.296 0.000 50.200 5.600
5 4 1981 23.300 13.100 319.444 0.000 40.200 5.100
5 5 1981 25.200 14.500 310.185 0.000 44.200 0.700
5 6 1981 31.600 16.100 261.574 0.000 28.000 2.800
5 7 1981 21.000 15.700 101.852 0.000 61.500 2.000
5 8 1981 22.200 15.300 219.907 0.000 47.100 1.500
5 9 1981 17.400 13.400 83.333 1.600 64.100 3.400
5 10 1981 18.300 12.800 237.269 1.100 46.500 5.300
5 11 1981 20.000 13.400 274.306 0.000 48.000 5.700
5 12 1981 21.900 13.700 276.620 0.000 43.700 4.300
5 13 1981 26.100 13.600 262.731 0.000 29.100 0.700
5 14 1981 23.500 15.400 256.944 0.000 34.700 3.100
5 15 1981 23.300 14.600 297.454 0.000 43.000 2.900
5 16 1981 22.900 14.100 331.019 0.000 43.100 4.600
5 17 1981 26.000 14.300 332.176 0.000 34.300 1.800
5 18 1981 32.000 16.300 332.176 0.000 23.000 2.800
5 19 1981 34.600 18.300 344.907 0.000 19.300 1.400
5 20 1981 27.400 17.900 332.176 0.000 43.600 2.000
5 21 1981 24.700 16.200 325.231 0.000 37.800 4.300
5 22 1981 24.600 15.100 222.222 3.500 40.200 1.000
5 23 1981 25.500 16.200 303.241 0.000 47.000 2.200
5 24 1981 29.500 16.200 346.065 0.000 32.700 0.600
5 25 1981 29.500 17.900 340.278 0.000 30.100 4.900
5 26 1981 22.100 16.000 304.398 0.000 40.200 5.400
5 27 1981 26.500 15.300 354.167 0.000 35.200 0.800
5 28 1981 32.500 16.800 350.694 0.000 24.300 3.300
5 29 1981 28.600 18.600 203.704 0.000 40.300 3.200
5 30 1981 32.400 17.800 334.491 0.000 30.400 2.800
5 31 1981 25.800 17.500 296.296 0.000 46.900 2.000
6 1 1981 26.100 16.600 334.491 0.000 37.300 2.200
6 2 1981 24.000 17.100 332.176 0.000 38.500 4.800
6 3 1981 23.700 16.400 347.222 0.000 40.100 5.400
6 4 1981 26.100 16.100 328.704 0.000 41.700 1.000
6 5 1981 29.200 17.300 339.120 0.000 27.100 3.200
6 6 1981 30.400 18.400 334.491 0.000 27.000 3.200
6 7 1981 31.400 19.700 245.370 0.000 28.000 2.900
6 8 1981 29.600 18.400 319.444 0.000 39.000 1.500
6 9 1981 29.900 17.800 336.806 0.000 31.100 2.000
6 10 1981 31.000 20.100 344.907 0.000 31.800 2.000
6 11 1981 32.000 19.300 350.694 0.000 28.800 4.400
6 12 1981 33.400 20.500 218.750 0.000 23.000 3.200
6 13 1981 35.100 22.500 289.352 0.000 17.200 1.800
6 14 1981 33.700 21.100 342.593 0.000 18.300 3.500
6 15 1981 32.800 20.100 331.019 0.000 30.600 2.800
6 16 1981 36.600 23.200 334.491 0.000 23.400 2.000
6 17 1981 35.500 24.400 332.176 0.000 25.800 2.100
6 18 1981 33.000 21.500 319.444 0.000 25.400 2.700
6 19 1981 31.300 20.000 243.056 0.000 25.000 2.700
6 20 1981 32.300 19.800 334.491 0.000 25.000 2.400
6 21 1981 33.300 20.800 293.981 0.000 24.300 2.400
6 22 1981 28.900 19.300 192.130 0.000 33.000 1.500
6 23 1981 29.200 19.700 310.185 0.000 32.800 1.800
6 24 1981 27.100 19.100 173.611 0.000 33.100 2.300
6 25 1981 24.100 18.600 241.898 0.300 48.000 1.500
6 26 1981 31.200 18.800 329.861 0.000 20.700 0.600
6 27 1981 21.800 17.000 155.093 8.500 54.200 2.900
6 28 1981 24.100 17.300 278.935 0.500 46.100 2.200
6 29 1981 28.700 18.600 326.389 0.000 34.700 4.300
6 30 1981 29.200 19.600 250.000 0.000 42.000 4.900
7 1 1981 28.900 18.900 343.750 0.000 42.500 2.900
7 2 1981 25.000 18.900 237.269 0.000 52.500 3.100
7 3 1981 27.200 17.900 354.167 0.000 43.600 3.100
7 4 1981 31.800 19.200 354.167 0.000 23.300 3.500
7 5 1981 30.200 18.800 343.750 0.000 32.900 3.500
7 6 1981 35.600 20.000 331.019 0.000 23.500 4.100
7 7 1981 35.200 22.500 312.500 0.000 26.800 2.100
7 8 1981 31.600 20.700 190.972 0.200 40.500 2.200
7 9 1981 29.300 20.200 164.352 0.000 39.900 3.400
7 10 1981 26.700 19.800 297.454 0.000 45.900 3.200
7 11 1981 27.700 19.400 307.870 0.000 37.800 3.000
7 12 1981 29.900 18.600 339.120 0.000 30.900 3.900
7 13 1981 33.800 20.500 305.556 0.000 20.500 3.600
7 14 1981 33.100 21.300 332.176 0.000 23.900 4.600
7 15 1981 33.500 20.600 311.343 0.000 28.300 4.500
7 16 1981 32.400 20.800 331.019 0.000 27.800 3.800
7 17 1981 33.600 21.200 302.083 0.000 31.600 1.400
7 18 1981 30.300 20.600 332.176 0.000 36.800 1.200
7 19 1981 27.200 19.400 321.759 0.000 37.800 4.200
7 20 1981 29.600 18.400 339.120 0.000 28.100 4.300
7 21 1981 35.700 20.000 332.176 0.000 17.000 3.300
7 22 1981 30.800 20.600 318.287 0.000 32.300 1.700
7 23 1981 33.100 21.400 312.500 0.000 20.500 1.700
7 24 1981 32.300 21.800 313.657 0.000 29.200 1.100
7 25 1981 29.600 20.400 311.343 0.000 35.600 5.200
7 26 1981 29.000 20.200 302.083 0.000 37.300 5.800
7 27 1981 32.600 19.700 304.398 0.000 26.300 4.800
7 28 1981 35.000 20.100 318.287 0.000 16.300 3.800
7 29 1981 40.500 22.800 322.917 0.000 11.000 3.500
7 30 1981 42.300 25.600 325.231 0.000 9.700 3.100
7 31 1981 32.200 22.700 280.093 0.000 41.700 1.800
8 1 1981 30.000 21.500 291.667 0.000 37.200 4.900
8 2 1981 29.300 20.800 209.491 0.000 39.300 1.700
8 3 1981 35.500 21.400 193.287 0.000 25.100 3.800
8 4 1981 36.900 24.800 322.917 0.000 20.400 2.000
8 5 1981 40.200 24.300 329.861 0.000 9.100 0.900
8 6 1981 34.900 22.200 290.509 0.000 31.800 2.000
8 7 1981 34.700 23.100 193.287 0.000 32.700 0.700
8 8 1981 32.600 23.200 131.944 0.000 42.200 1.000
8 9 1981 31.700 23.100 174.769 0.500 46.300 1.500
8 10 1981 33.900 22.600 156.250 0.500 33.200 1.600
8 11 1981 31.900 22.300 143.519 0.000 37.200 1.200
8 12 1981 38.000 23.900 262.731 0.600 24.100 1.200
8 13 1981 34.100 23.100 221.065 0.000 36.300 3.500
8 14 1981 34.300 22.100 291.667 0.000 27.100 5.000
8 15 1981 35.100 22.900 288.194 0.000 28.900 3.800
8 16 1981 32.300 21.000 298.611 0.000 37.000 1.000
8 17 1981 34.700 22.600 283.565 0.000 25.400 1.700
8 18 1981 35.700 23.400 290.509 0.000 25.000 1.200
8 19 1981 37.700 24.100 253.472 0.000 25.200 1.700
8 20 1981 32.300 23.200 224.537 0.000 33.700 4.200
8 21 1981 27.700 20.600 179.398 0.000 47.500 4.000
8 22 1981 30.000 20.000 244.213 0.000 34.900 0.900
8 23 1981 27.500 20.300 262.731 0.000 47.100 2.100
8 24 1981 32.000 20.400 275.463 0.000 30.300 1.000
8 25 1981 31.300 21.500 267.361 0.000 32.900 3.200
8 26 1981 31.600 19.700 280.093 0.000 23.800 3.500
8 27 1981 30.400 19.600 280.093 0.000 28.600 2.200
8 28 1981 32.600 20.400 270.833 0.000 30.600 1.600
8 29 1981 36.800 21.100 251.157 0.000 22.800 1.300
8 30 1981 27.400 21.500 98.380 0.900 51.500 1.300
8 31 1981 30.400 21.200 170.139 0.000 42.600 1.900
9 1 1981 31.200 19.900 208.333 0.000 38.600 1.000
9 2 1981 32.800 20.200 268.519 0.000 33.400 1.300
9 3 1981 32.900 20.300 289.352 0.000 31.600 3.000
9 4 1981 36.600 21.100 283.565 0.000 22.500 2.800
9 5 1981 34.800 21.300 278.935 0.000 27.900 3.600
9 6 1981 36.800 21.400 281.250 0.000 16.200 2.300
9 7 1981 38.000 23.000 276.620 0.000 15.900 2.500
9 8 1981 40.200 23.000 280.093 0.000 12.800 2.300
9 9 1981 36.600 22.700 259.259 0.000 27.100 1.700
9 10 1981 36.700 22.900 244.213 0.000 23.400 2.000
9 11 1981 31.100 21.100 268.519 0.000 34.200 4.200
9 12 1981 31.500 20.400 263.889 0.000 36.300 3.500
9 13 1981 32.200 20.600 221.065 0.000 37.600 1.100
9 14 1981 34.000 21.100 252.315 0.000 26.500 2.200
9 15 1981 34.700 21.600 238.426 0.000 25.400 2.800
9 16 1981 33.900 21.000 243.056 0.000 29.600 3.100
9 17 1981 30.600 21.000 133.102 0.200 44.200 1.700
9 18 1981 26.500 19.800 100.694 0.800 57.400 1.800
9 19 1981 30.900 19.100 209.491 0.000 37.500 2.600
9 20 1981 35.900 21.600 232.639 0.000 25.100 0.600
9 21 1981 29.400 20.300 144.676 2.700 43.500 2.300
9 22 1981 23.000 19.500 71.759 0.600 67.400 2.400
9 23 1981 27.100 18.300 214.120 0.000 44.900 2.600
9 24 1981 27.400 18.600 210.648 0.000 41.700 1.500
9 25 1981 25.400 17.200 225.694 0.000 46.800 4.400
9 26 1981 24.600 17.400 85.648 0.000 49.500 4.700
9 27 1981 23.800 16.000 211.806 0.000 42.200 6.000
9 28 1981 25.100 17.400 197.917 0.000 42.400 3.200
9 29 1981 28.200 16.400 215.278 0.000 27.900 0.400
9 30 1981 30.600 17.600 211.806 0.000 24.900 2.000
10 1 1981 28.000 19.000 200.231 0.000 41.100 4.300
10 2 1981 24.900 16.800 223.380 0.000 50.000 6.200
10 3 1981 25.700 16.200 237.269 0.000 45.700 5.000
10 4 1981 30.500 17.000 234.954 0.000 31.200 1.200
10 5 1981 32.900 18.500 225.694 0.000 23.800 1.800
10 6 1981 28.100 17.800 209.491 0.000 45.100 2.400
10 7 1981 29.300 17.900 209.491 0.000 38.100 1.600
10 8 1981 33.400 18.500 175.926 2.400 27.400 2.100
10 9 1981 28.200 18.600 119.213 0.000 45.100 2.800
10 10 1981 28.200 18.200 178.241 0.000 47.500 0.600
10 11 1981 30.100 18.100 199.074 0.000 36.400 0.500
10 12 1981 30.200 18.200 195.602 0.000 34.100 1.100
10 13 1981 29.700 19.200 186.343 0.000 43.800 1.000
10 14 1981 33.200 19.300 186.343 0.000 32.100 0.700
10 15 1981 31.300 19.500 167.824 0.000 38.100 0.700
10 16 1981 34.300 19.200 179.398 0.000 27.800 2.000
10 17 1981 30.700 18.600 178.241 0.000 37.900 2.100
10 18 1981 27.700 18.200 93.750 0.000 48.500 0.900
10 19 1981 33.000 20.300 149.306 0.000 28.300 1.100
10 20 1981 31.300 19.700 131.944 1.000 28.600 1.300
10 21 1981 29.900 19.800 112.269 0.000 35.500 3.600
10 22 1981 24.100 18.200 59.028 3.200 52.800 2.500
10 23 1981 23.900 16.100 109.954 0.000 58.200 2.100
10 24 1981 24.300 15.600 130.787 0.000 46.600 4.500
10 25 1981 22.500 15.600 137.731 0.000 54.600 2.500
10 26 1981 22.700 14.500 152.778 0.900 55.900 1.800
10 27 1981 23.100 14.000 162.037 0.000 37.500 0.300
10 28 1981 26.900 14.900 158.565 0.000 20.600 1.900
10 29 1981 26.000 15.700 96.065 0.000 27.500 1.200
10 30 1981 26.000 15.300 151.620 0.000 37.400 0.900
10 31 1981 26.300 15.300 150.463 0.000 37.500 1.600
11 1 1981 28.300 15.600 186.343 0.000 23.800 1.900
11 2 1981 27.600 16.200 184.028 0.000 23.800 1.500
11 3 1981 27.600 14.700 123.843 0.000 27.000 1.600
11 4 1981 27.400 14.600 170.139 0.000 29.400 2.000
11 5 1981 26.200 15.800 144.676 0.000 33.900 2.800
11 6 1981 23.500 15.100 109.954 0.000 43.700 1.600
11 7 1981 23.700 15.100 133.102 0.000 47.600 0.800
11 8 1981 23.400 14.000 163.194 0.000 47.900 2.500
11 9 1981 22.600 15.000 92.593 0.000 49.000 1.400
11 10 1981 21.600 14.500 68.287 0.000 52.900 3.200
11 11 1981 23.000 12.000 151.620 0.000 34.100 2.800
11 12 1981 24.400 13.700 143.519 0.000 29.800 0.300
11 13 1981 23.200 14.900 62.500 0.000 37.800 0.800
11 14 1981 22.200 12.100 146.991 0.000 32.900 3.600
11 15 1981 23.700 12.100 149.306 0.000 24.200 1.500
11 16 1981 22.400 13.100 128.472 0.000 36.400 0.300
11 17 1981 22.600 14.400 82.176 0.000 41.600 1.400
11 18 1981 23.600 14.000 114.583 0.000 38.600 2.200
11 19 1981 24.600 13.800 85.648 3.200 30.100 2.100
11 20 1981 25.900 13.500 128.472 0.000 25.100 1.800
11 21 1981 26.700 13.700 127.315 0.000 22.800 1.600
11 22 1981 26.600 12.800 127.315 0.000 22.100 2.500
11 23 1981 21.800 13.600 39.352 0.000 30.300 1.800
11 24 1981 22.500 13.300 116.898 0.000 40.500 0.600
11 25 1981 21.300 12.800 113.426 0.000 48.000 1.000
11 26 1981 21.600 12.300 118.056 0.000 44.000 0.900
11 27 1981 21.700 10.400 119.213 0.000 35.200 1.400
11 28 1981 20.900 12.000 123.843 0.000 47.700 3.400
11 29 1981 19.100 12.000 94.907 2.000 55.000 2.400
11 30 1981 18.700 11.600 98.380 0.000 45.300 1.900
12 1 1981 21.400 11.000 145.833 0.000 36.700 1.400
12 2 1981 21.100 11.800 126.157 0.000 55.400 2.300
12 3 1981 18.000 10.200 92.593 3.300 71.900 2.900
12 4 1981 17.600 9.500 130.787 0.000 41.400 0.200
12 5 1981 19.800 10.300 92.593 0.000 53.400 4.500
12 6 1981 18.300 11.900 52.083 0.000 59.000 5.300
12 7 1981 18.600 11.500 101.852 0.000 55.200 4.600
12 8 1981 18.900 12.100 112.269 0.000 54.700 6.500
12 9 1981 19.900 12.700 87.963 0.000 59.900 5.700
12 10 1981 21.400 13.200 104.167 0.000 51.000 5.700
12 11 1981 20.800 14.400 104.167 1.100 68.400 6.800
12 12 1981 20.700 14.600 79.861 0.000 65.600 7.700
12 13 1981 20.800 14.600 81.019 0.000 63.900 7.800
12 14 1981 20.500 14.700 67.130 0.000 65.800 7.600
12 15 1981 20.800 14.500 86.806 0.800 69.700 5.900
12 16 1981 21.900 14.400 93.750 0.000 60.900 6.300
12 17 1981 22.800 14.000 76.389 0.000 55.100 4.600
12 18 1981 17.700 11.500 68.287 2.200 65.700 8.100
12 19 1981 17.200 10.300 123.843 0.000 39.000 4.400
12 20 1981 17.500 8.200 135.417 0.000 33.400 3.300
12 21 1981 17.300 10.200 37.037 10.000 77.200 8.100
12 22 1981 19.700 14.200 42.824 4.100 77.600 9.500
12 23 1981 19.400 13.900 89.120 0.800 73.300 8.100
12 24 1981 19.400 12.600 40.509 0.000 68.200 6.800
12 25 1981 18.700 11.200 83.333 0.000 43.700 1.500
12 26 1981 19.300 9.500 137.731 0.000 41.400 1.800
12 27 1981 18.600 11.100 83.333 0.000 60.800 6.100
12 28 1981 24.700 11.800 82.176 0.000 30.500 5.000
12 29 1981 20.900 13.200 112.269 0.000 50.100 5.500
12 30 1981 24.500 11.900 130.787 0.000 28.100 3.900
12 31 1981 23.100 12.300 126.157 1.900 42.800 4.600
1 1 1982 17.300 10.400 105.324 0.000 57.600 4.600
1 2 1982 19.900 8.100 121.528 0.000 24.600 1.700
1 3 1982 22.000 7.800 126.157 0.000 20.500 2.400
1 4 1982 19.700 10.500 98.380 0.000 37.800 2.100
1 5 1982 19.600 11.100 115.741 0.000 57.500 2.700
1 6 1982 20.600 11.700 121.528 0.000 43.600 2.800
1 7 1982 21.200 11.200 116.898 0.000 49.200 2.000
1 8 1982 24.000 12.400 121.528 0.000 31.700 2.100
1 9 1982 22.200 12.200 125.000 0.000 35.400 4.000
1 10 1982 21.100 11.900 97.222 0.000 30.900 3.800
1 11 1982 20.500 11.200 103.009 0.000 41.400 4.300
1 12 1982 20.800 10.400 100.694 0.000 34.900 2.100
1 13 1982 22.600 11.800 79.861 1.800 42.900 4.500
1 14 1982 21.800 9.800 128.472 0.000 29.400 2.100
1 15 1982 17.600 10.300 74.074 2.300 61.300 2.800
1 16 1982 16.900 9.500 48.611 9.800 54.600 2.300
1 17 1982 14.200 10.000 25.463 1.900 63.800 2.400
1 18 1982 15.800 8.900 109.954 0.000 54.000 0.500
1 19 1982 17.600 9.400 119.213 0.000 47.200 0.100
1 20 1982 15.900 10.100 75.231 0.000 62.300 0.800
1 21 1982 16.200 9.600 83.333 3.600 65.900 2.100
1 22 1982 16.700 10.700 129.630 0.000 54.500 2.000
1 23 1982 14.900 9.900 63.657 0.000 56.000 2.000
1 24 1982 14.600 9.000 67.130 3.200 51.900 1.500
1 25 1982 14.300 9.600 54.398 0.000 67.500 2.200
1 26 1982 16.700 9.000 158.565 0.000 37.300 0.700
1 27 1982 16.700 9.500 125.000 2.000 68.500 4.100
1 28 1982 13.600 7.600 128.472 0.000 68.300 4.000
1 29 1982 16.300 8.600 160.880 0.000 43.600 1.800
1 30 1982 18.000 7.700 172.454 0.000 30.400 0.800
1 31 1982 18.500 9.100 172.454 0.000 41.400 1.800
2 1 1982 18.900 9.700 148.148 0.000 50.000 3.700
2 2 1982 18.400 9.900 152.778 0.000 49.200 2.200
2 3 1982 18.300 8.800 157.407 0.000 41.200 0.400
2 4 1982 22.600 8.600 165.509 0.000 17.900 1.800
2 5 1982 21.300 8.800 170.139 0.000 21.600 1.900
2 6 1982 22.300 10.400 172.454 0.000 23.600 2.800
2 7 1982 22.100 8.200 141.204 0.000 24.300 2.100
2 8 1982 19.900 10.600 166.667 0.000 41.500 0.900
2 9 1982 21.500 10.500 171.296 0.000 36.200 3.300
2 10 1982 18.900 12.000 49.769 0.000 45.500 1.200
2 11 1982 19.200 11.900 113.426 0.000 55.200 1.300
2 12 1982 17.800 12.300 77.546 0.000 60.700 1.000
2 13 1982 18.700 11.400 116.898 0.000 53.000 1.500
2 14 1982 16.900 11.600 43.981 2.500 67.000 2.700
2 15 1982 19.500 10.400 64.815 2.300 41.600 3.400
2 16 1982 14.300 9.000 70.602 5.100 63.600 3.900
2 17 1982 14.900 9.700 97.222 2.500 51.000 4.600
2 18 1982 18.900 10.900 182.870 0.000 47.200 2.100
2 19 1982 17.000 11.100 116.898 2.000 59.700 0.900
2 20 1982 17.000 10.100 118.056 0.000 55.400 2.300
2 21 1982 18.700 10.000 144.676 0.000 57.400 5.100
2 22 1982 17.600 11.400 148.148 3.900 65.800 6.000
2 23 1982 15.300 9.800 125.000 5.400 60.000 4.300
2 24 1982 13.400 9.200 77.546 4.400 65.300 3.200
2 25 1982 13.700 9.300 32.407 14.500 79.800 6.200
2 26 1982 15.900 10.400 196.759 0.000 45.700 4.500
2 27 1982 19.800 12.000 182.870 0.000 54.700 4.300
2 28 1982 22.000 12.400 175.926 0.000 46.200 0.800
3 1 1982 22.700 12.600 181.713 0.000 41.200 1.700
3 2 1982 21.600 12.600 160.880 0.000 55.400 0.900
3 3 1982 25.200 12.500 194.444 0.000 24.100 1.300
3 4 1982 19.700 12.300 185.185 0.000 60.100 4.600
3 5 1982 16.000 10.400 200.231 0.000 37.400 3.200
3 6 1982 17.300 10.100 197.917 0.000 43.600 1.600
3 7 1982 19.800 8.800 212.963 0.000 18.400 0.400
3 8 1982 17.200 9.600 200.231 0.000 43.200 2.500
3 9 1982 16.600 7.800 123.843 0.000 40.500 2.700
3 10 1982 19.400 11.100 210.648 0.000 44.800 2.000
3 11 1982 21.700 11.000 216.435 0.000 30.200 0.400
3 12 1982 24.500 12.600 224.537 0.000 23.100 1.400
3 13 1982 21.300 12.200 214.120 0.000 46.400 2.500
3 14 1982 21.300 10.700 224.537 0.000 31.400 3.600
3 15 1982 22.300 11.500 104.167 0.000 31.700 1.800
3 16 1982 22.300 13.400 122.685 0.000 37.400 1.100
3 17 1982 22.100 13.500 196.759 0.000 41.300 1.500
3 18 1982 20.200 12.600 180.556 0.000 54.900 0.900
3 19 1982 21.100 12.000 222.222 0.000 45.700 1.300
3 20 1982 22.900 12.300 243.056 0.000 39.100 3.200
3 21 1982 20.500 12.500 224.537 0.000 41.500 1.400
3 22 1982 22.100 12.800 245.370 0.000 40.000 1.200
3 23 1982 21.100 11.500 247.685 0.000 36.100 3.300
3 24 1982 19.000 9.900 251.157 0.000 30.700 4.000
3 25 1982 16.000 9.300 207.176 1.500 48.700 4.500
3 26 1982 18.200 10.800 172.454 1.700 42.300 1.000
3 27 1982 18.900 11.800 208.333 2.000 46.900 1.900
3 28 1982 21.500 11.900 180.556 0.000 43.900 2.600
3 29 1982 27.400 13.500 225.694 0.000 24.600 1.700
3 30 1982 22.200 13.700 208.333 0.000 41.700 1.700
3 31 1982 22.100 13.500 210.648 4.000 38.000 3.400
4 1 1982 18.100 12.700 206.019 0.000 46.200 6.100
4 2 1982 20.100 12.300 203.704 0.000 40.200 2.300
4 3 1982 27.400 12.300 245.370 0.000 20.800 1.400
4 4 1982 28.700 14.200 140.046 0.000 16.000 1.700
4 5 1982 16.700 13.400 78.704 3.000 62.700 2.400
4 6 1982 20.500 13.200 202.546 1.700 48.800 1.600
4 7 1982 22.600 13.300 199.074 0.000 40.600 2.100
4 8 1982 27.000 14.400 262.731 0.000 29.400 0.400
4 9 1982 26.400 14.700 273.148 0.000 29.400 1.900
4 10 1982 29.300 15.200 273.148 0.000 19.000 1.400
4 11 1982 28.000 16.100 178.241 0.000 25.400 1.700
4 12 1982 33.600 15.200 207.176 2.200 13.300 1.500
4 13 1982 18.700 13.800 212.963 0.000 53.800 3.500
4 14 1982 20.300 12.900 203.704 0.000 49.000 2.400
4 15 1982 19.700 11.400 230.324 0.000 35.500 4.100
4 16 1982 18.900 11.700 127.315 0.000 40.000 1.100
4 17 1982 21.700 12.900 163.194 0.000 41.600 0.600
4 18 1982 16.200 13.100 94.907 11.700 61.600 1.700
4 19 1982 16.200 12.100 151.620 1.900 57.000 4.200
4 20 1982 20.600 11.800 290.509 0.000 41.100 1.400
4 21 1982 26.000 12.200 295.139 0.000 24.000 3.800
4 22 1982 26.600 14.600 167.824 5.300 32.300 3.600
4 23 1982 19.500 13.800 181.713 0.000 47.600 4.000
4 24 1982 21.200 13.200 251.157 0.000 38.500 1.600
4 25 1982 21.900 11.700 258.102 0.000 33.800 2.300
4 26 1982 16.300 10.300 54.398 0.000 45.800 6.000
4 27 1982 19.000 11.600 181.713 0.000 38.200 3.800
4 28 1982 21.900 12.300 336.806 0.000 30.300 0.900
4 29 1982 24.300 12.900 344.907 0.000 21.800 0.700
4 30 1982 26.400 13.500 339.120 0.000 20.100 0.800
5 1 1982 23.800 15.100 290.509 0.000 30.000 2.200
5 2 1982 25.100 14.400 314.815 0.000 23.600 1.500
5 3 1982 28.800 16.200 287.037 0.000 22.400 0.600
5 4 1982 27.100 17.900 47.454 1.800 29.700 2.900
5 5 1982 22.900 17.000 99.537 1.200 35.400 3.000
5 6 1982 23.900 15.900 189.815 1.400 36.300 1.000
5 7 1982 18.100 13.700 129.630 3.000 64.600 7.200
5 8 1982 13.200 12.200 37.037 9.000 72.000 4.500
5 9 1982 19.800 12.200 175.926 0.000 41.500 5.100
5 10 1982 17.500 13.200 171.296 0.000 47.200 4.500
5 11 1982 21.800 12.800 313.657 0.000 34.100 1.600
5 12 1982 23.500 13.900 332.176 0.000 33.000 2.000
5 13 1982 24.900 14.600 321.759 0.000 38.400 2.800
5 14 1982 28.200 17.000 256.944 0.000 34.600 2.400
5 15 1982 24.100 17.200 84.491 0.000 46.200 1.300
5 16 1982 27.100 16.800 203.704 0.000 33.400 1.800
5 17 1982 25.400 16.300 188.657 0.000 39.000 1.200
5 18 1982 26.600 17.300 234.954 0.000 37.500 1.500
5 19 1982 27.800 17.000 333.333 0.000 29.100 2.500
5 20 1982 28.300 17.800 307.870 0.000 27.100 3.000
5 21 1982 28.000 16.900 339.120 0.000 30.500 2.700
